n	version1	version2	version3	version4
6394	5.474e-03	1.674e-02	4.089e-03	3.297e-03
6395	5.517e-03	1.691e-02	4.205e-03	3.316e-03
6396	5.507e-03	1.673e-02	4.067e-03	3.301e-03
6397	5.581e-03	1.681e-02	4.075e-03	3.183e-03
6398	5.521e-03	1.681e-02	4.087e-03	3.288e-03
6399	5.553e-03	1.725e-02	4.139e-03	3.293e-03
6400	5.541e-03	1.678e-02	4.050e-03	3.361e-03
6401	5.564e-03	1.684e-02	4.053e-03	3.282e-03
6402	5.586e-03	1.688e-02	4.087e-03	3.256e-03
6403	5.578e-03	1.678e-02	4.087e-03	3.398e-03
6404	5.489e-03	1.681e-02	4.213e-03	3.306e-03
6405	5.491e-03	1.678e-02	4.022e-03	3.399e-03
6406	5.528e-03	1.678e-02	3.986e-03	3.233e-03
6407	5.528e-03	1.680e-02	4.095e-03	3.330e-03
6408	5.556e-03	1.667e-02	4.060e-03	3.267e-03
6409	5.518e-03	1.679e-02	4.131e-03	3.278e-03
6410	5.547e-03	1.672e-02	4.049e-03	3.369e-03
6411	5.561e-03	1.683e-02	4.027e-03	3.235e-03
6412	5.568e-03	1.675e-02	4.091e-03	3.281e-03
6413	5.560e-03	1.683e-02	4.035e-03	3.233e-03
6414	5.518e-03	1.671e-02	4.089e-03	3.297e-03
6415	5.488e-03	1.696e-02	3.991e-03	3.386e-03
6416	5.528e-03	1.670e-02	4.029e-03	3.228e-03
6417	5.565e-03	1.678e-02	4.106e-03	3.285e-03
6418	5.511e-03	1.675e-02	4.150e-03	3.295e-03
6419	5.576e-03	1.677e-02	4.155e-03	3.277e-03
6420	5.574e-03	1.669e-02	3.996e-03	3.375e-03
6421	5.517e-03	1.685e-02	3.991e-03	3.237e-03
6422	5.547e-03	1.680e-02	4.181e-03	3.263e-03
6423	5.476e-03	1.672e-02	4.141e-03	3.330e-03
6424	5.534e-03	1.678e-02	4.127e-03	3.327e-03
6425	5.492e-03	1.685e-02	4.040e-03	3.338e-03
6426	5.542e-03	1.680e-02	4.034e-03	3.266e-03
6427	5.554e-03	1.674e-02	4.048e-03	3.324e-03
6428	5.525e-03	1.681e-02	4.141e-03	3.362e-03
6429	5.553e-03	1.678e-02	4.670e-03	3.281e-03
6430	5.490e-03	1.699e-02	4.446e-03	3.323e-03
6431	5.617e-03	1.689e-02	4.255e-03	3.490e-03
6432	5.542e-03	1.760e-02	4.202e-03	3.252e-03
6433	5.528e-03	1.664e-02	4.076e-03	3.312e-03
6434	5.505e-03	1.663e-02	4.425e-03	3.273e-03
6435	5.546e-03	1.661e-02	4.045e-03	3.427e-03
6436	5.534e-03	1.696e-02	4.080e-03	3.246e-03
6437	5.545e-03	1.659e-02	4.072e-03	3.294e-03
6438	5.520e-03	1.662e-02	4.102e-03	3.249e-03
6439	5.530e-03	1.691e-02	4.064e-03	3.693e-03
6440	5.534e-03	1.691e-02	4.089e-03	3.317e-03
6441	5.591e-03	1.680e-02	4.102e-03	3.385e-03
6442	5.511e-03	1.694e-02	4.101e-03	3.273e-03
6443	5.582e-03	1.675e-02	4.092e-03	3.314e-03
6444	5.479e-03	1.675e-02	4.107e-03	3.377e-03
6445	5.540e-03	1.678e-02	4.125e-03	3.284e-03
6446	5.614e-03	1.676e-02	4.071e-03	3.265e-03
6447	5.512e-03	1.663e-02	4.057e-03	3.293e-03
6448	5.494e-03	1.662e-02	4.260e-03	3.260e-03
6449	5.525e-03	1.668e-02	4.060e-03	3.248e-03
6450	5.435e-03	1.663e-02	4.053e-03	3.281e-03
6451	5.517e-03	1.660e-02	4.052e-03	3.257e-03
6452	5.795e-03	1.670e-02	4.068e-03	3.268e-03
6453	5.526e-03	1.655e-02	4.063e-03	3.269e-03
6454	5.502e-03	1.692e-02	4.081e-03	3.272e-03
6455	5.535e-03	1.695e-02	4.051e-03	3.262e-03
6456	5.459e-03	1.652e-02	4.044e-03	3.266e-03
6457	5.465e-03	1.671e-02	4.181e-03	3.288e-03
6458	5.626e-03	1.662e-02	4.075e-03	3.270e-03
6459	5.510e-03	1.668e-02	4.107e-03	3.243e-03
6460	5.532e-03	1.665e-02	4.084e-03	3.330e-03
6461	5.505e-03	1.663e-02	4.063e-03	3.247e-03
6462	5.546e-03	1.663e-02	4.016e-03	3.269e-03
6463	5.514e-03	1.673e-02	4.085e-03	3.286e-03
6464	5.584e-03	1.687e-02	4.215e-03	3.304e-03
6465	5.519e-03	1.666e-02	4.045e-03	3.271e-03
6466	5.514e-03	1.663e-02	3.958e-03	3.215e-03
6467	5.458e-03	1.672e-02	4.055e-03	3.258e-03
6468	5.497e-03	1.671e-02	4.069e-03	3.182e-03
6469	5.391e-03	1.670e-02	4.057e-03	3.270e-03
6470	5.485e-03	1.672e-02	4.069e-03	3.204e-03
6471	5.535e-03	1.782e-02	4.783e-03	3.356e-03
6472	5.595e-03	1.680e-02	3.994e-03	3.236e-03
6473	5.407e-03	1.681e-02	4.131e-03	3.252e-03
6474	5.511e-03	1.670e-02	4.064e-03	3.376e-03
6475	5.425e-03	1.669e-02	4.002e-03	3.299e-03
6476	5.563e-03	1.673e-02	3.992e-03	3.180e-03
6477	5.486e-03	1.683e-02	4.055e-03	3.289e-03
6478	5.527e-03	1.675e-02	4.094e-03	3.182e-03
6479	5.469e-03	1.679e-02	3.974e-03	3.319e-03
6480	5.474e-03	1.672e-02	4.022e-03	3.225e-03
6481	5.487e-03	1.672e-02	3.941e-03	3.206e-03
6482	5.454e-03	1.685e-02	3.942e-03	3.201e-03
6483	5.391e-03	1.678e-02	4.086e-03	3.295e-03
6484	5.442e-03	1.675e-02	3.962e-03	3.288e-03
6485	5.446e-03	1.686e-02	4.029e-03	3.212e-03
6486	5.552e-03	1.675e-02	4.044e-03	3.290e-03
6487	5.521e-03	1.691e-02	4.048e-03	3.197e-03
6488	5.414e-03	1.677e-02	4.027e-03	3.325e-03
6489	5.469e-03	1.678e-02	3.940e-03	3.206e-03
6490	5.522e-03	1.674e-02	3.956e-03	3.210e-03
6491	5.470e-03	1.681e-02	4.038e-03	3.258e-03
6492	5.470e-03	1.674e-02	4.039e-03	3.210e-03
6493	5.457e-03	1.677e-02	4.018e-03	3.332e-03
6494	5.548e-03	1.683e-02	4.030e-03	3.278e-03
6495	5.633e-03	1.680e-02	4.017e-03	3.231e-03
6496	5.475e-03	1.681e-02	4.034e-03	3.243e-03
6497	5.488e-03	1.674e-02	4.040e-03	3.212e-03
6498	5.397e-03	1.677e-02	3.980e-03	3.345e-03
6499	5.511e-03	1.672e-02	3.959e-03	3.219e-03
6500	5.464e-03	1.682e-02	4.050e-03	3.305e-03
6501	5.517e-03	1.676e-02	4.158e-03	3.302e-03
6502	5.505e-03	1.686e-02	4.043e-03	3.228e-03
6503	5.458e-03	1.684e-02	3.946e-03	3.293e-03
6504	5.537e-03	1.669e-02	4.099e-03	3.321e-03
6505	5.565e-03	1.679e-02	4.056e-03	3.282e-03
6506	5.529e-03	1.681e-02	4.121e-03	3.276e-03
6507	5.505e-03	1.682e-02	3.963e-03	3.366e-03
6508	5.518e-03	1.680e-02	4.058e-03	3.274e-03
6509	5.473e-03	1.677e-02	4.026e-03	3.224e-03
6510	5.549e-03	1.678e-02	3.949e-03	3.209e-03
6511	5.400e-03	1.682e-02	4.127e-03	3.279e-03
6512	5.533e-03	1.670e-02	3.948e-03	3.338e-03
6513	5.415e-03	1.678e-02	3.958e-03	3.208e-03
6514	5.491e-03	1.672e-02	3.975e-03	3.202e-03
6515	5.521e-03	1.675e-02	4.043e-03	3.222e-03
6516	5.390e-03	1.680e-02	4.028e-03	3.231e-03
6517	5.458e-03	1.673e-02	4.059e-03	3.359e-03
6518	5.547e-03	1.671e-02	4.132e-03	3.207e-03
6519	5.517e-03	1.678e-02	4.068e-03	3.364e-03
6520	5.494e-03	1.675e-02	4.103e-03	3.272e-03
6521	5.492e-03	1.678e-02	4.023e-03	3.247e-03
6522	5.414e-03	1.675e-02	3.992e-03	3.270e-03
6523	5.480e-03	1.676e-02	3.995e-03	3.213e-03
6524	5.452e-03	1.675e-02	4.007e-03	3.238e-03
6525	5.421e-03	1.688e-02	4.037e-03	3.193e-03
6526	5.449e-03	1.677e-02	3.967e-03	3.319e-03
6527	5.442e-03	1.684e-02	3.937e-03	3.205e-03
6528	5.506e-03	1.676e-02	4.015e-03	3.258e-03
6529	5.465e-03	1.677e-02	3.970e-03	3.248e-03
6530	5.436e-03	1.678e-02	4.009e-03	3.236e-03
6531	5.401e-03	1.681e-02	3.995e-03	3.305e-03
6532	5.457e-03	1.678e-02	3.960e-03	3.167e-03
6533	5.505e-03	1.679e-02	3.947e-03	3.218e-03
6534	5.420e-03	1.672e-02	4.064e-03	3.263e-03
6535	5.444e-03	1.677e-02	3.994e-03	3.357e-03
6536	5.415e-03	1.671e-02	3.987e-03	3.224e-03
6537	5.540e-03	1.676e-02	3.974e-03	3.195e-03
6538	5.577e-03	1.678e-02	3.987e-03	3.215e-03
6539	5.466e-03	1.675e-02	4.066e-03	3.210e-03
6540	5.490e-03	1.678e-02	3.986e-03	3.345e-03
6541	5.485e-03	1.684e-02	4.001e-03	3.218e-03
6542	5.605e-03	1.681e-02	4.067e-03	3.304e-03
6543	5.591e-03	1.693e-02	3.988e-03	3.236e-03
6544	5.514e-03	1.680e-02	4.011e-03	3.211e-03
6545	5.393e-03	1.680e-02	4.039e-03	3.366e-03
6546	5.588e-03	1.675e-02	4.156e-03	3.373e-03
6547	5.522e-03	1.685e-02	3.985e-03	3.268e-03
6548	5.588e-03	1.689e-02	4.050e-03	3.357e-03
6549	5.517e-03	1.690e-02	4.075e-03	3.268e-03
6550	5.525e-03	1.678e-02	4.021e-03	3.350e-03
6551	5.468e-03	1.695e-02	3.964e-03	3.216e-03
6552	5.537e-03	1.673e-02	4.039e-03	3.236e-03
6553	5.423e-03	1.677e-02	4.062e-03	3.306e-03
6554	5.504e-03	1.680e-02	4.069e-03	3.369e-03
6555	5.521e-03	1.681e-02	4.116e-03	3.332e-03
6556	5.532e-03	1.684e-02	4.043e-03	3.227e-03
6557	5.669e-03	1.677e-02	4.076e-03	3.324e-03
6558	5.554e-03	1.684e-02	4.113e-03	3.279e-03
6559	5.549e-03	1.680e-02	4.073e-03	3.285e-03
6560	5.498e-03	1.694e-02	4.019e-03	3.315e-03
6561	5.516e-03	1.687e-02	4.066e-03	3.328e-03
6562	5.552e-03	1.679e-02	4.048e-03	3.300e-03
6563	5.443e-03	1.687e-02	4.115e-03	3.347e-03
6564	5.488e-03	1.672e-02	4.135e-03	3.305e-03
6565	5.550e-03	1.679e-02	4.101e-03	3.343e-03
6566	5.494e-03	1.670e-02	4.136e-03	3.332e-03
6567	5.566e-03	1.676e-02	4.065e-03	3.363e-03
6568	5.608e-03	1.691e-02	4.081e-03	3.304e-03
6569	5.538e-03	1.680e-02	4.105e-03	3.294e-03
6570	5.563e-03	1.699e-02	3.968e-03	3.319e-03
6571	5.502e-03	1.680e-02	4.024e-03	3.230e-03
6572	5.571e-03	1.678e-02	4.068e-03	3.235e-03
6573	5.424e-03	1.685e-02	4.083e-03	3.227e-03
6574	5.433e-03	1.684e-02	4.070e-03	3.275e-03
6575	5.486e-03	1.676e-02	4.003e-03	3.277e-03
6576	5.461e-03	1.686e-02	4.068e-03	3.183e-03
6577	5.556e-03	1.681e-02	4.058e-03	3.246e-03
6578	5.500e-03	1.685e-02	4.150e-03	3.275e-03
6579	5.549e-03	1.693e-02	4.099e-03	3.273e-03
6580	5.472e-03	1.681e-02	4.002e-03	3.245e-03
6581	5.561e-03	1.702e-02	4.044e-03	3.410e-03
6582	5.600e-03	1.700e-02	4.039e-03	3.239e-03
6583	5.480e-03	1.692e-02	4.091e-03	3.438e-03
6584	5.481e-03	1.690e-02	4.056e-03	3.280e-03
6585	5.446e-03	1.684e-02	4.061e-03	3.335e-03
6586	5.551e-03	1.685e-02	4.109e-03	3.282e-03
6587	5.520e-03	1.687e-02	4.039e-03	3.346e-03
6588	5.494e-03	1.684e-02	4.108e-03	3.313e-03
6589	5.527e-03	1.690e-02	4.048e-03	3.280e-03
6590	5.527e-03	1.688e-02	4.000e-03	3.370e-03
6591	5.559e-03	1.685e-02	4.065e-03	3.321e-03
6592	5.599e-03	1.692e-02	4.081e-03	3.317e-03
6593	5.441e-03	1.702e-02	4.066e-03	3.340e-03
6594	5.475e-03	1.681e-02	4.132e-03	3.391e-03
6595	5.514e-03	1.690e-02	4.056e-03	3.405e-03
6596	5.548e-03	1.689e-02	4.087e-03	3.409e-03
6597	5.561e-03	1.689e-02	4.068e-03	3.267e-03
6598	5.642e-03	1.695e-02	4.062e-03	3.318e-03
6599	5.488e-03	1.687e-02	4.070e-03	3.291e-03
6600	5.568e-03	1.692e-02	4.081e-03	3.385e-03
6601	5.528e-03	1.716e-02	4.016e-03	3.260e-03
6602	5.624e-03	1.694e-02	4.041e-03	3.293e-03
6603	5.556e-03	1.695e-02	4.301e-03	3.557e-03
6604	5.647e-03	1.736e-02	4.387e-03	3.625e-03
6605	5.478e-03	1.684e-02	4.006e-03	3.240e-03
6606	5.440e-03	1.685e-02	4.039e-03	3.285e-03
6607	5.533e-03	1.677e-02	4.100e-03	3.307e-03
6608	5.572e-03	1.682e-02	4.049e-03	3.324e-03
6609	5.575e-03	1.681e-02	4.050e-03	3.355e-03
6610	5.540e-03	1.692e-02	4.105e-03	3.274e-03
6611	5.533e-03	1.701e-02	3.967e-03	3.333e-03
6612	5.498e-03	1.705e-02	4.079e-03	3.263e-03
6613	5.566e-03	1.687e-02	4.042e-03	3.296e-03
6614	5.631e-03	1.695e-02	4.051e-03	3.266e-03
6615	5.501e-03	1.677e-02	3.991e-03	3.294e-03
6616	5.479e-03	1.678e-02	3.954e-03	3.326e-03
6617	5.489e-03	1.684e-02	4.016e-03	3.290e-03
6618	5.577e-03	1.672e-02	3.979e-03	3.275e-03
6619	5.448e-03	1.674e-02	4.034e-03	3.324e-03
6620	5.557e-03	1.679e-02	4.044e-03	3.233e-03
6621	5.430e-03	1.674e-02	3.959e-03	3.288e-03
6622	5.452e-03	1.684e-02	4.084e-03	3.198e-03
6623	5.488e-03	1.674e-02	3.960e-03	3.286e-03
6624	5.405e-03	1.676e-02	4.035e-03	3.226e-03
6625	5.543e-03	1.674e-02	3.989e-03	3.351e-03
6626	5.502e-03	1.669e-02	3.997e-03	3.288e-03
6627	5.561e-03	1.682e-02	4.054e-03	3.272e-03
6628	5.513e-03	1.683e-02	4.070e-03	3.350e-03
6629	5.495e-03	1.678e-02	4.107e-03	3.331e-03
6630	5.444e-03	1.680e-02	4.084e-03	3.385e-03
6631	5.552e-03	1.670e-02	4.037e-03	3.307e-03
6632	5.547e-03	1.689e-02	4.020e-03	3.244e-03
6633	5.491e-03	1.675e-02	4.037e-03	3.353e-03
6634	5.483e-03	1.677e-02	4.065e-03	3.275e-03
6635	5.530e-03	1.684e-02	3.994e-03	3.444e-03
6636	5.514e-03	1.689e-02	3.999e-03	3.240e-03
6637	5.589e-03	1.686e-02	3.995e-03	3.211e-03
6638	5.535e-03	1.682e-02	4.127e-03	3.381e-03
6639	5.576e-03	1.686e-02	4.113e-03	3.284e-03
6640	5.432e-03	1.677e-02	4.063e-03	3.427e-03
6641	5.504e-03	1.686e-02	4.025e-03	3.252e-03
6642	5.571e-03	1.682e-02	4.081e-03	3.312e-03
6643	5.555e-03	1.685e-02	4.081e-03	3.308e-03
6644	5.441e-03	1.685e-02	4.377e-03	3.275e-03
6645	5.481e-03	1.682e-02	3.962e-03	3.344e-03
6646	5.486e-03	1.689e-02	3.943e-03	3.199e-03
6647	5.547e-03	1.693e-02	3.964e-03	3.169e-03
6648	5.565e-03	1.678e-02	4.000e-03	3.226e-03
6649	5.431e-03	1.691e-02	4.108e-03	3.307e-03
6650	5.505e-03	1.671e-02	3.992e-03	3.321e-03
6651	5.510e-03	1.683e-02	3.995e-03	3.232e-03
6652	5.578e-03	1.670e-02	4.115e-03	3.315e-03
6653	5.532e-03	1.676e-02	4.090e-03	3.308e-03
6654	5.535e-03	1.691e-02	4.056e-03	3.246e-03
6655	5.510e-03	1.688e-02	4.032e-03	3.316e-03
6656	5.533e-03	1.678e-02	3.982e-03	3.257e-03
6657	5.559e-03	1.688e-02	4.001e-03	3.243e-03
6658	5.477e-03	1.680e-02	4.065e-03	3.365e-03
6659	5.446e-03	1.686e-02	4.062e-03	3.304e-03
6660	5.582e-03	1.687e-02	4.061e-03	3.315e-03
6661	5.483e-03	1.680e-02	4.000e-03	3.231e-03
6662	5.545e-03	1.681e-02	4.000e-03	3.304e-03
6663	5.411e-03	1.679e-02	4.024e-03	3.229e-03
6664	5.429e-03	1.690e-02	4.131e-03	3.236e-03
6665	5.423e-03	1.683e-02	3.991e-03	3.569e-03
6666	5.467e-03	1.676e-02	4.017e-03	3.217e-03
6667	5.513e-03	1.674e-02	3.957e-03	3.224e-03
6668	5.404e-03	1.678e-02	4.020e-03	3.223e-03
6669	5.438e-03	1.682e-02	3.959e-03	3.289e-03
6670	5.417e-03	1.679e-02	3.970e-03	3.219e-03
6671	5.527e-03	1.677e-02	3.958e-03	3.198e-03
6672	5.463e-03	1.683e-02	3.968e-03	3.224e-03
6673	5.403e-03	1.680e-02	4.011e-03	3.177e-03
6674	5.464e-03	1.680e-02	3.948e-03	3.280e-03
6675	5.423e-03	1.677e-02	3.941e-03	3.200e-03
6676	5.522e-03	1.681e-02	3.947e-03	3.222e-03
6677	5.386e-03	1.682e-02	4.014e-03	3.203e-03
6678	5.397e-03	1.681e-02	3.937e-03	3.273e-03
6679	5.439e-03	1.682e-02	3.944e-03	3.214e-03
6680	5.465e-03	1.680e-02	3.953e-03	3.199e-03
6681	5.501e-03	1.680e-02	3.974e-03	3.237e-03
6682	5.436e-03	1.677e-02	4.019e-03	3.295e-03
6683	5.408e-03	1.681e-02	3.936e-03	3.298e-03
6684	5.399e-03	1.676e-02	3.993e-03	3.216e-03
6685	5.450e-03	1.676e-02	3.922e-03	3.174e-03
6686	5.427e-03	1.679e-02	4.037e-03	3.219e-03
6687	5.384e-03	1.673e-02	4.141e-03	3.340e-03
6688	5.417e-03	1.670e-02	4.081e-03	3.232e-03
6689	5.471e-03	1.679e-02	3.939e-03	3.207e-03
6690	5.449e-03	1.677e-02	3.938e-03	3.169e-03
6691	5.392e-03	1.677e-02	4.034e-03	3.217e-03
6692	5.386e-03	1.673e-02	4.016e-03	3.301e-03
6693	5.417e-03	1.673e-02	3.957e-03	3.215e-03
6694	5.454e-03	1.678e-02	3.968e-03	3.218e-03
6695	5.392e-03	1.680e-02	4.040e-03	3.181e-03
6696	5.421e-03	1.682e-02	3.937e-03	3.295e-03
6697	5.448e-03	1.680e-02	3.959e-03	3.264e-03
6698	5.498e-03	1.676e-02	3.952e-03	3.207e-03
6699	5.479e-03	1.685e-02	3.968e-03	3.211e-03
6700	5.395e-03	1.682e-02	4.048e-03	3.188e-03
6701	5.441e-03	1.672e-02	3.936e-03	3.276e-03
6702	5.424e-03	1.678e-02	3.988e-03	3.197e-03
6703	5.553e-03	1.674e-02	4.004e-03	3.211e-03
6704	5.429e-03	1.673e-02	4.033e-03	3.226e-03
6705	5.450e-03	1.671e-02	3.979e-03	3.298e-03
6706	5.404e-03	1.676e-02	3.984e-03	3.235e-03
6707	5.512e-03	1.679e-02	4.019e-03	3.211e-03
6708	5.538e-03	1.672e-02	4.104e-03	3.314e-03
6709	5.490e-03	1.675e-02	4.150e-03	3.325e-03
6710	5.504e-03	1.676e-02	3.987e-03	3.327e-03
6711	5.525e-03	1.677e-02	4.011e-03	3.221e-03
6712	5.503e-03	1.686e-02	4.037e-03	3.266e-03
6713	5.505e-03	1.679e-02	4.074e-03	3.230e-03
6714	5.504e-03	1.670e-02	4.063e-03	3.289e-03
6715	5.677e-03	1.686e-02	4.005e-03	3.307e-03
6716	5.457e-03	1.694e-02	3.990e-03	3.245e-03
6717	5.574e-03	1.684e-02	4.013e-03	3.238e-03
6718	5.498e-03	1.672e-02	4.070e-03	3.295e-03
6719	5.441e-03	1.676e-02	4.039e-03	3.298e-03
6720	5.470e-03	1.676e-02	3.989e-03	3.285e-03
6721	5.447e-03	1.680e-02	4.003e-03	3.228e-03
6722	5.490e-03	1.685e-02	3.953e-03	3.300e-03
6723	5.440e-03	1.678e-02	4.047e-03	3.234e-03
6724	5.431e-03	1.685e-02	4.022e-03	3.234e-03
6725	5.450e-03	1.668e-02	3.966e-03	3.227e-03
6726	5.537e-03	1.675e-02	4.025e-03	3.275e-03
6727	5.586e-03	1.677e-02	4.023e-03	3.220e-03
6728	5.405e-03	1.681e-02	4.072e-03	3.261e-03
6729	5.448e-03	1.684e-02	3.993e-03	3.388e-03
6730	5.455e-03	1.683e-02	3.965e-03	3.244e-03
6731	5.561e-03	1.687e-02	4.009e-03	3.200e-03
6732	5.527e-03	1.680e-02	3.983e-03	3.274e-03
6733	5.518e-03	1.680e-02	4.038e-03	3.187e-03
6734	5.434e-03	1.674e-02	3.939e-03	3.295e-03
6735	5.449e-03	1.677e-02	4.014e-03	3.200e-03
6736	5.494e-03	1.686e-02	3.979e-03	3.224e-03
6737	5.399e-03	1.679e-02	4.016e-03	3.251e-03
6738	5.395e-03	1.678e-02	3.992e-03	3.186e-03
6739	5.443e-03	1.676e-02	3.998e-03	3.225e-03
6740	5.486e-03	1.686e-02	3.995e-03	3.195e-03
6741	5.480e-03	1.682e-02	4.010e-03	3.255e-03
6742	5.406e-03	1.684e-02	4.058e-03	3.250e-03
6743	5.424e-03	1.681e-02	3.945e-03	3.270e-03
6744	5.433e-03	1.683e-02	3.935e-03	3.200e-03
6745	5.450e-03	1.681e-02	3.942e-03	3.181e-03
6746	5.549e-03	1.683e-02	3.964e-03	3.211e-03
6747	5.401e-03	1.676e-02	4.003e-03	3.216e-03
6748	5.466e-03	1.673e-02	3.933e-03	3.257e-03
6749	5.405e-03	1.677e-02	3.945e-03	3.200e-03
6750	5.434e-03	1.681e-02	3.932e-03	3.166e-03
6751	5.445e-03	1.671e-02	3.994e-03	3.197e-03
6752	5.382e-03	1.674e-02	4.068e-03	3.607e-03
6753	5.399e-03	1.669e-02	3.965e-03	3.512e-03
6754	5.449e-03	1.672e-02	3.991e-03	3.200e-03
6755	5.458e-03	1.667e-02	3.938e-03	3.167e-03
6756	5.379e-03	1.679e-02	4.019e-03	3.212e-03
6757	5.404e-03	1.675e-02	3.936e-03	3.262e-03
6758	5.432e-03	1.678e-02	3.947e-03	3.196e-03
6759	5.437e-03	1.676e-02	3.957e-03	3.208e-03
6760	5.449e-03	1.673e-02	4.010e-03	3.220e-03
6761	5.379e-03	1.677e-02	3.960e-03	3.253e-03
6762	5.384e-03	1.671e-02	3.966e-03	3.211e-03
6763	5.492e-03	1.674e-02	3.994e-03	3.248e-03
6764	5.393e-03	1.688e-02	3.944e-03	3.199e-03
6765	5.375e-03	1.678e-02	4.299e-03	3.205e-03
6766	5.375e-03	1.676e-02	4.067e-03	3.332e-03
6767	5.476e-03	1.676e-02	4.037e-03	3.223e-03
6768	5.555e-03	1.682e-02	4.064e-03	3.276e-03
6769	5.583e-03	1.688e-02	4.118e-03	3.318e-03
6770	5.577e-03	1.704e-02	4.106e-03	3.306e-03
6771	5.521e-03	1.680e-02	4.085e-03	3.429e-03
6772	5.517e-03	1.715e-02	3.972e-03	3.222e-03
6773	5.566e-03	1.688e-02	4.024e-03	3.481e-03
6774	5.431e-03	1.682e-02	3.996e-03	3.230e-03
6775	5.650e-03	1.682e-02	4.063e-03	3.238e-03
6776	5.458e-03	1.694e-02	3.965e-03	3.318e-03
6777	5.555e-03	1.683e-02	4.040e-03	3.310e-03
6778	5.579e-03	1.689e-02	4.063e-03	3.299e-03
6779	5.611e-03	1.682e-02	3.985e-03	3.264e-03
6780	5.414e-03	1.694e-02	4.051e-03	3.247e-03
6781	5.549e-03	1.688e-02	3.986e-03	3.304e-03
6782	5.513e-03	1.693e-02	4.039e-03	3.220e-03
6783	5.550e-03	1.685e-02	4.107e-03	3.342e-03
6784	5.390e-03	1.682e-02	4.024e-03	3.210e-03
6785	5.509e-03	1.695e-02	4.008e-03	3.210e-03
6786	5.511e-03	1.677e-02	3.937e-03	3.273e-03
6787	5.501e-03	1.686e-02	4.002e-03	3.173e-03
6788	5.520e-03	1.689e-02	3.999e-03	3.254e-03
6789	5.529e-03	1.688e-02	4.047e-03	3.189e-03
6790	5.471e-03	1.691e-02	4.021e-03	3.260e-03
6791	5.383e-03	1.677e-02	3.979e-03	3.292e-03
6792	5.525e-03	1.681e-02	3.945e-03	3.205e-03
6793	5.446e-03	1.680e-02	3.946e-03	3.262e-03
6794	5.421e-03	1.682e-02	4.010e-03	3.166e-03
6795	5.424e-03	1.677e-02	3.993e-03	3.263e-03
6796	5.396e-03	1.680e-02	3.937e-03	3.207e-03
6797	5.499e-03	1.682e-02	3.952e-03	3.211e-03
6798	5.401e-03	1.680e-02	3.999e-03	3.243e-03
6799	5.393e-03	1.684e-02	3.939e-03	3.227e-03
6800	5.402e-03	1.681e-02	3.943e-03	3.210e-03
6801	5.476e-03	1.692e-02	3.955e-03	3.186e-03
6802	5.479e-03	1.684e-02	3.943e-03	3.208e-03
6803	5.394e-03	1.691e-02	4.015e-03	3.203e-03
6804	5.443e-03	1.679e-02	3.937e-03	3.285e-03
6805	5.389e-03	1.680e-02	3.941e-03	3.222e-03
6806	5.451e-03	1.688e-02	3.958e-03	3.202e-03
6807	5.439e-03	1.675e-02	4.081e-03	3.216e-03
6808	5.399e-03	1.679e-02	3.938e-03	3.284e-03
6809	5.494e-03	1.678e-02	3.964e-03	3.218e-03
6810	5.465e-03	1.680e-02	3.946e-03	3.200e-03
6811	5.490e-03	1.682e-02	3.948e-03	3.172e-03
6812	5.416e-03	1.685e-02	4.003e-03	3.210e-03
6813	5.391e-03	1.680e-02	3.947e-03	3.276e-03
6814	5.412e-03	1.677e-02	3.940e-03	3.209e-03
6815	5.459e-03	1.678e-02	3.952e-03	3.203e-03
6816	5.401e-03	1.689e-02	4.016e-03	3.201e-03
6817	5.418e-03	1.684e-02	3.998e-03	3.239e-03
6818	5.444e-03	1.692e-02	4.003e-03	3.208e-03
6819	5.471e-03	1.682e-02	3.965e-03	3.211e-03
6820	5.525e-03	1.679e-02	3.950e-03	3.203e-03
6821	5.399e-03	1.683e-02	4.012e-03	3.197e-03
6822	5.395e-03	1.679e-02	3.950e-03	3.285e-03
6823	5.393e-03	1.690e-02	3.936e-03	3.179e-03
6824	5.487e-03	1.677e-02	3.947e-03	3.245e-03
6825	5.402e-03	1.686e-02	3.935e-03	3.197e-03
6826	5.402e-03	1.678e-02	3.990e-03	3.212e-03
6827	5.396e-03	1.679e-02	3.958e-03	3.212e-03
6828	5.439e-03	1.688e-02	3.990e-03	3.175e-03
6829	5.451e-03	1.680e-02	3.989e-03	3.241e-03
6830	5.385e-03	1.680e-02	3.992e-03	3.173e-03
6831	5.432e-03	1.682e-02	3.945e-03	3.294e-03
6832	5.430e-03	1.677e-02	3.935e-03	3.261e-03
6833	5.489e-03	1.678e-02	3.946e-03	3.194e-03
6834	5.425e-03	1.684e-02	3.982e-03	3.242e-03
6835	5.487e-03	1.689e-02	4.008e-03	3.171e-03
6836	5.400e-03	1.681e-02	3.976e-03	3.275e-03
6837	5.391e-03	1.676e-02	3.983e-03	3.204e-03
6838	5.500e-03	1.683e-02	3.941e-03	3.223e-03
6839	5.391e-03	1.686e-02	3.997e-03	3.207e-03
6840	5.413e-03	1.683e-02	3.940e-03	3.225e-03
6841	5.444e-03	1.680e-02	3.967e-03	3.206e-03
6842	5.449e-03	1.680e-02	3.949e-03	3.224e-03
6843	5.508e-03	1.677e-02	3.934e-03	3.198e-03
6844	5.380e-03	1.677e-02	4.043e-03	3.201e-03
